chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.22470647,1323.6773669580423,946.0245064082261,2418.071044921875,0.087626953125,-259.45322,170.32475,-70.221,6.2037153,13.808717,-42.97576,2.4165108,-4.209011,-28.698936,13.897155,15.323561,2.796734,12.195127,-16.172644,-25.198887,-0.24063271,-5.6313725,-14.416222,-13.269471,-11.456722,elephant
0.17740954,1301.628181359069,1032.5772669883213,2395.630724676724,0.07549838362068965,-208.37791,177.31367,-78.04111,14.10166,0.08552207,-29.295715,0.016141979,-12.068302,-17.640894,-0.6017241,12.631816,7.0788274,3.9262493,-4.7164717,-21.11217,-6.95873,-5.880522,-21.051899,-14.295166,-8.192495,elephant
0.20512536,1305.5368572813532,898.6691717073764,2363.3257092927633,0.08760279605263158,-259.82785,177.15843,-74.26409,0.44646415,18.104593,-39.050835,-1.1566865,0.65214866,-26.04899,7.209095,19.886843,4.1434174,8.2214365,-10.143457,-23.759027,-0.06819234,-2.3104572,-15.946303,-11.475571,-7.244721,elephant
0.2564739,1706.544414142362,957.0629548473421,2736.8701171875,0.1321923828125,-225.9568,138.56688,-118.930374,17.845024,5.509504,-32.017555,10.380752,-14.053867,-8.642925,5.4840193,1.8292137,19.418566,13.974358,-1.8005792,-9.272933,-9.456656,-4.332905,-9.169193,-12.611671,-10.131909,elephant
0.26776817,1537.7287673984918,1015.1403917549051,2410.706505408654,0.1182308360042735,-268.37494,138.23775,-96.83671,11.757274,-0.09406356,-25.669342,5.6221304,-15.298649,-3.0086758,1.1635616,-9.514956,11.8013115,7.2123075,-6.572839,-7.7706075,-3.585282,2.8171082,-11.243391,-15.050381,-8.9584055,elephant
0.21529602,1623.9422140095342,936.8472157225228,2609.158457880435,0.1182135982789855,-227.83998,151.67743,-122.31688,9.471497,-2.9007268,-27.839008,4.4229045,-20.38787,-3.7678144,2.8878236,-4.7926464,19.089237,11.082701,-5.976244,-11.835673,-7.781475,1.4582105,-13.495381,-15.480714,-11.317725,elephant
0.26095593,1578.4490329756964,1304.3957004020567,2602.5728665865386,0.09139206063034189,-345.71753,58.653667,-54.4413,16.51091,-17.382969,-6.038391,-15.40224,24.05508,26.607944,14.85332,9.58403,-26.119778,-18.023283,-19.543581,-2.26168,0.79718286,-3.9986534,-0.26932707,-5.3190536,-3.4207613,elephant
0.2899032,1528.2935710162437,983.4322007751914,2485.014460637019,0.11579026442307692,-273.0363,152.12746,-99.386086,9.050118,-1.8987153,-17.744171,4.9773693,-20.653227,-7.5373635,-2.8487651,-11.240968,11.910447,10.0399885,-4.2052155,-8.934298,-7.759214,0.6320256,-12.130061,-13.633008,-8.619257,elephant
0.31387728,1291.658430229746,959.5376119698751,2090.4146484375,0.09393359375,-335.10443,138.39357,-49.42728,7.4972954,-2.7548656,-20.758713,4.5003257,-5.625378,-8.17016,-13.468002,-10.263513,5.5105314,4.2070246,2.1615424,-8.057035,-11.749412,-5.5113072,-9.113305,-4.7552605,-7.059493,elephant
0.21873733,1516.2763823697512,973.408832973884,2390.865542763158,0.10380859375,-252.26118,144.35449,-92.33567,13.228411,6.481808,-32.044155,1.8961129,-8.1325655,-10.362046,-8.985485,-8.294564,12.607175,14.314029,7.862024,1.7137256,-7.375222,-9.96783,-14.03324,-7.682192,-5.108426,elephant
0.22002776,1667.7300594887356,988.9729549347177,2585.734610721983,0.12513469827586207,-227.71317,154.53783,-111.753944,10.440178,7.749111,-32.797657,2.4740968,-10.71015,-11.318407,-5.497469,-8.2077675,16.04506,17.164701,6.4144793,1.7933044,-11.973407,-11.531723,-11.771953,-8.273909,-5.5993843,elephant
0.18207893,1753.7041237265892,1498.830745444528,3066.1014597039475,0.08757709703947368,-307.4102,65.66651,-56.03167,32.999256,-28.214733,-10.719052,-20.379364,14.318825,23.315504,18.891287,22.160107,-20.94733,-17.724667,-37.69682,-11.3556795,5.776597,-8.570262,3.315377,-4.17217,5.512042,elephant
0.25919765,1778.6483725720768,1575.9947832042703,3042.6231971153848,0.08746494391025642,-283.5105,69.29871,-60.92148,18.614641,-37.56289,-7.9377613,-16.673222,37.75771,19.994091,3.1442177,3.0660198,-33.33998,-14.099958,-17.606306,-0.5006362,-7.281079,-4.099228,6.154785,-2.8729434,-11.540667,elephant
0.23506464,1700.295902305862,1674.985479919537,3199.176025390625,0.07020851417824074,-283.15405,63.229996,-54.46646,20.020912,-33.99048,-6.4247537,-31.51161,17.985367,11.54362,9.758509,26.215864,-13.384856,-9.412188,-32.87979,-15.374481,-5.354068,-6.569473,-8.554642,-6.1358166,16.674637,elephant
0.5477646,2135.2577509618354,1749.466962917835,3863.001427283654,0.16821080395299146,-344.16263,89.76847,-40.852943,55.360134,-28.229906,17.759338,-17.125637,5.002591,-5.7391706,-2.281444,6.3725452,-19.741282,10.357808,-24.970268,-9.043433,-5.0037293,-9.5109005,-2.1781318,-13.768042,-8.232451,elephant
0.26322064,1375.56394113066,1309.449124789176,2333.2237830528848,0.07192758413461539,-310.25284,89.93172,-51.536938,23.578213,-24.891468,-7.1290245,-5.958572,19.101294,15.551188,6.8819036,2.0591269,-27.006443,-16.469774,-26.689638,-2.4069555,5.98569,-6.965926,1.2570008,-2.5160794,0.8083579,elephant
0.28603217,1298.6956165951158,1324.2599483408287,2393.5811673677886,0.06295072115384616,-352.78503,69.15275,-30.547642,20.88008,-18.52114,-10.65437,-10.929135,10.204633,12.277433,10.204468,8.335009,-15.19931,-15.179255,-23.472662,-4.785497,0.5778034,-7.3694954,0.13355595,3.8634486,7.422146,elephant
0.27398574,1402.1964020628166,1308.933761038056,2560.05859375,0.07597746672453703,-391.09982,95.39147,-39.667324,30.934286,-24.852524,-17.345552,-2.33466,13.299542,22.435732,6.4692903,-3.534049,-24.813868,-13.875939,-9.502961,3.9163635,2.2501116,-11.713607,4.6992297,3.7729015,-4.3556943,elephant
0.2588032,1328.9779888878793,1235.8757165904112,2396.753173828125,0.0673388671875,-330.98227,129.8299,-48.691036,28.377314,-28.567686,-8.459258,0.6696848,11.585651,13.383298,-2.110924,0.51551527,-16.853148,-6.4183006,-11.720035,-3.4787154,-4.232089,-9.844179,2.2802284,-8.0360985,-3.5448503,elephant
0.30965397,1845.1540025234087,1280.22749882188,3023.344538762019,0.13138897235576924,-264.62555,97.131744,-87.44914,19.192747,-17.987947,-6.6308794,-9.811506,-12.090032,-12.9576,-3.8194797,7.078755,10.501213,5.9318895,-5.096167,-7.1530538,-14.116746,0.39285937,-10.013222,-7.8662624,-9.002009,elephant
0.27384537,1249.2691103304091,1247.8745053707862,2212.6821157094596,0.06601694467905406,-373.7097,119.476906,-37.200985,34.895462,-18.410557,-8.085844,-8.549817,6.3113766,12.088724,0.765288,10.578745,-5.8200502,-3.219132,-21.56668,-16.431,-5.5740156,-11.141554,-5.2884727,-8.448269,13.878696,elephant
0.2482418,1522.2309816613476,1261.8771105763233,2425.6798377403848,0.08388242616758242,-377.8977,108.91535,-64.6397,37.037613,-29.58803,-20.971382,-16.16111,8.907636,22.720802,5.8399277,8.171232,-15.831108,-15.935488,-22.035093,0.36748496,-0.0039441716,-12.455676,2.46038,-6.2918205,7.6277237,elephant
0.32673165,1490.1129627474797,1450.5885377880052,2719.2475417564656,0.06276378412356322,-247.9968,98.10716,-52.56225,33.377285,-32.149605,-1.2063959,-22.651262,-5.1535883,-9.881315,-13.605398,-5.295175,-17.025097,0.95007545,-17.41636,-3.713757,-5.3697267,2.5700042,4.2993793,-6.706454,-0.24000576,elephant
0.3083142,1726.4982693631746,1442.730097746709,3341.342481926306,0.09534602378731344,-302.98193,116.48382,-71.05341,45.119858,-1.9997841,-9.746101,3.6338456,-16.320602,-2.966162,-3.8511703,-5.477879,11.466072,-3.3360891,-8.731045,-9.389997,-20.553478,0.7182201,-11.150955,-11.1850815,-3.2610204,elephant
0.3370608,1251.5505423367658,1150.338534425359,1916.512963079637,0.08953398017473119,-412.79025,114.769165,-29.98217,21.049438,8.76355,-8.287798,-2.4893744,-7.7600365,-1.2119637,-6.8166394,-3.3177636,10.466724,6.768048,2.9914865,-3.6591837,-13.592826,-7.531594,-3.5441139,-8.091314,-13.400587,elephant
0.26305053,1632.08432739385,1317.7487797751623,2831.8867285646984,0.10531907584798995,-339.9638,104.906425,-68.6109,19.128342,1.1702473,-4.8945656,-5.7310476,-5.5855074,-10.354432,-5.1527915,2.8586788,9.469555,5.937467,-6.1665726,-4.3210154,-13.414071,-2.92151,-4.276601,-11.86649,-11.701011,elephant
0.37442094,715.1009900820255,858.7649001964531,1071.3926253780241,0.041477654569892476,-445.0772,126.516426,9.692879,23.361233,12.335181,-1.4091436,-3.1683621,-0.45157385,0.659139,-0.910929,2.2884157,0.7139219,1.4640894,0.6093835,-0.56132984,-2.9052718,-3.5357895,-1.6392417,-6.2316723,-6.115894,elephant
0.4228114,1731.5424747815339,1613.6322025363916,3352.392047384511,0.10431881227355072,-253.83487,127.21562,-56.306637,37.49884,-27.146025,15.796505,-22.990425,4.1856127,-20.776623,-20.956564,-1.0267826,-18.626907,4.5877395,-13.737688,4.5200343,-14.78349,-9.602301,-6.346713,-15.840131,-3.9348838,elephant
0.269282,970.070693674926,911.5831621963564,1786.2206092247595,0.054945725661057696,-246.90073,192.14085,-44.704105,9.949517,11.9990425,-23.217518,-5.604261,-10.46193,-29.245918,-7.6494846,-7.592743,-12.661504,12.00165,-4.6641464,-10.029102,0.43290198,-18.636486,-14.282567,-0.44185418,-10.328059,elephant
0.22413468,1878.616124509318,1394.9311666622596,3208.1072676809213,0.11422697368421053,-314.533,103.865265,-69.18995,35.445656,-30.434845,6.167532,-23.709576,-11.460161,-17.895891,-10.117062,11.495024,-0.033277858,18.112013,-10.68241,-3.9039092,-14.08167,-7.264334,-1.3287123,-17.338337,-3.8425682,elephant
0.2970462,1679.0703134108069,1201.7701962429949,2650.808488830062,0.12790143982438015,-287.07043,97.69402,-95.429184,26.11209,-8.790958,-12.139914,-4.674022,-8.881851,-9.481695,-14.411565,-4.5089703,4.8270907,5.246167,5.3581967,-0.38586065,-13.767926,-7.163982,-11.397785,-3.2746348,-6.76401,elephant
0.33408383,1872.2596970915345,1477.7076038358186,3448.513381545608,0.12663640202702703,-314.70523,88.6127,-57.62944,52.34912,-17.412502,16.393175,-15.6422,-5.929014,-2.4206169,-28.989614,10.293906,-7.7551756,16.069141,7.9928226,-9.969295,-2.9101915,-19.575506,1.3120798,-7.951482,-12.021963,elephant
0.27970454,2256.5437308768915,1593.9287830392723,4201.338009717988,0.15937619092987804,-263.29047,87.590256,-91.08907,50.476448,-32.53691,14.011424,-22.872887,-9.349111,-5.2667413,-38.55745,10.842299,-9.49435,17.815235,6.4730134,-11.017792,-2.5861478,-23.451279,2.9575605,-9.617859,-13.723911,elephant
0.33307225,2115.926555877065,1492.1299894602457,3993.0565915515076,0.14738487358668342,-238.99348,108.2088,-92.10341,37.743423,-41.229702,14.201002,-20.136406,-9.267532,-4.3562584,-37.62567,8.075399,-17.575745,10.758726,4.8307652,-6.05922,4.9474683,-21.457565,-1.4960724,-12.514696,-8.995041,elephant
0.30535078,1309.083976808045,1103.3751836849367,2078.706605972782,0.0818816154233871,-287.84244,108.241714,-62.08069,23.727282,-9.590391,-16.607344,4.289342,-14.33636,-8.959381,-17.099525,-14.976486,1.4872105,-2.3312454,2.2272587,3.1968997,-7.230697,-6.16694,-13.0662985,-10.2475605,-4.4155784,elephant
0.28790835,1239.850828975319,1137.0051689110928,2035.065655668905,0.07197104209710743,-286.88962,116.2164,-63.099354,18.375662,-21.200708,-9.492222,-4.8903203,-16.111025,-11.151447,-18.701714,-15.120238,-6.5523057,-0.47665584,1.8243856,8.169615,-1.8793076,-3.1876814,-9.230159,-7.96549,1.3572674,elephant
0.2646554,2402.131333752829,1567.2387312392982,3848.8900596217104,0.15999691611842104,-194.51303,65.53602,-93.717834,50.10538,-43.45912,4.13843,-39.754208,-0.9165137,-27.57064,-2.817429,9.808467,2.2106783,18.432228,-24.746078,4.3051577,-17.09233,1.493639,-11.79259,-19.524918,3.3794444,elephant
0.21799435,1360.2345271291358,992.0287268943547,2346.2909405048076,0.09072909512362637,-300.12134,159.29124,-74.05295,6.874744,23.375444,-39.431572,-5.1205187,-3.5675707,-32.162975,0.41779768,9.364284,4.0510592,13.446256,-11.13839,-18.090212,1.4454668,-8.777867,-17.053934,-8.207967,-7.736523,elephant
0.28996468,1936.074040145369,1141.9763579512671,2941.2622912176726,0.15026153915229884,-250.77348,129.87111,-132.08536,43.318546,-12.316513,-20.862452,15.225125,-24.714521,-4.4594674,-25.706259,-14.88052,19.119402,-4.472841,14.55782,8.447199,-12.495763,-1.0328593,-19.271837,-4.6341877,-5.1036625,elephant
0.1979962,1076.1635119229668,971.725111667568,1966.8229727909484,0.055102819683908046,-313.45435,162.79579,-59.003014,11.06735,27.034246,-32.553196,-5.0192437,-0.8292711,-30.19929,-13.889485,-10.892179,-6.629045,18.550724,10.024933,0.90503186,-1.9386675,-25.395132,-22.743998,-1.9244343,-9.784121,elephant
0.3213524,1858.3566736817675,1706.7449931527135,3705.6549072265625,0.10133870442708333,-255.32051,93.62411,-48.143383,41.368595,-27.887547,11.614529,-22.892862,4.7641735,-0.39418647,-9.051689,5.2968693,-17.888227,-3.608815,-23.584023,-7.8509307,-12.727588,-12.1050825,-4.765026,-4.881474,6.680331,elephant
0.31462604,1080.4688680140198,966.5688747780439,1578.1353290264424,0.06939227764423077,-321.8952,106.71275,-55.56995,15.158911,-5.9878182,2.6876042,1.7580998,-2.694473,-2.0543513,-6.456511,-10.143551,-7.69061,-4.6619644,-0.7660682,5.286911,-4.487677,-3.7257738,-12.348463,-4.5180693,-1.0291307,elephant
0.36809874,1106.9728756179863,1276.1882397102574,2053.4041694972825,0.05010897871376811,-225.6125,145.92607,-34.84897,36.475113,-24.136742,5.134872,-27.596222,-4.420116,-16.575901,-18.2691,-2.1491745,-12.732944,5.691127,-19.878868,-5.5013094,-14.566095,-13.14179,-7.87914,-16.882116,-3.3469286,elephant
0.27819946,1019.104996149756,1227.7948548818583,1884.6153846153845,0.04271000267094017,-277.2968,134.74495,-20.413654,22.722351,-19.559904,-7.1757245,-18.70108,-15.635186,-14.173197,-19.453262,-10.833239,-11.468953,-1.8539715,-10.515086,-4.624522,-0.7672493,0.42526433,-3.0870032,-6.676716,-3.0890331,elephant
0.35459265,1408.8606159944195,1351.1133674765895,2588.059868246822,0.0825884975282486,-246.87778,143.40607,-50.144665,11.511199,-27.893387,0.22497627,-13.65841,-19.090912,-16.585844,-17.644533,-10.358531,-16.087914,-12.513904,-14.131872,-3.9390428,-12.594325,0.017425602,8.426693,-0.82731223,-1.7497629,elephant
0.41237086,1606.0537487042807,1506.2978093016739,3018.955078125,0.0961822509765625,-303.79764,112.44419,-37.75785,-7.5708704,-10.529291,8.704141,-9.857509,25.696539,-8.951238,-13.601515,-11.137793,-2.9544816,-0.26506367,-12.472775,9.266039,-16.489641,-8.977997,-8.720228,-3.8049743,1.5299518,elephant
0.4195271,1170.9132963511956,1440.6651939646702,2509.541015625,0.06407490079365079,-377.68042,145.35387,6.116879,-2.8862848,-0.54915595,17.015276,-12.092242,21.92955,-5.7713485,-15.879004,-6.108391,-5.353641,8.247603,-7.7791324,8.272465,-5.1847854,-7.7101903,2.029871,-7.274777,-7.4125047,elephant
0.44648957,1023.991875994944,1099.2355619345649,1598.9347759046052,0.06637369791666667,-427.9044,131.9392,4.8277154,-14.454314,-18.121407,9.274935,-2.7560186,10.764055,-9.554247,-17.512829,-13.976684,-1.5885477,5.131754,-8.434353,0.49346945,-12.982275,-12.222433,-7.0300946,-5.930987,-7.305181,elephant
0.39915463,876.0835975869139,1141.8523431141919,1664.0078001384493,0.03879054588607595,-408.67514,96.82379,19.601868,3.1834168,13.024828,11.962618,10.355484,20.85108,5.125245,-9.735535,-5.8258963,0.09505937,-2.4444177,-5.7947297,0.33588442,-3.0867896,-5.1631737,-6.0051465,-6.6042624,-4.151056,elephant
0.4654616,1853.0587699205305,1851.6878534634325,3660.124405570652,0.11321756114130435,-326.50876,117.152,-40.88714,-7.5322905,4.6764526,27.710682,-8.759979,28.024992,-13.521785,-11.098116,-5.838618,-2.158582,8.11535,-18.996853,13.193142,-15.0132265,-10.790162,-8.202016,-10.836998,0.9294392,elephant
0.30278406,1157.3667024221759,1551.3558697910394,2541.063071196934,0.038912462095687335,-217.82944,140.20872,-6.9747353,51.148037,-15.869553,22.825882,-10.590721,4.496919,-2.562524,-27.548168,-7.1767106,-4.6485066,15.14271,-10.55549,0.3006187,-13.329517,-19.989069,1.0099093,-8.345824,3.7474062,elephant
0.41573626,3172.4194858860437,1822.4922469349335,5408.8714599609375,0.24885777064732142,-269.29828,22.63151,-86.48869,66.68905,-34.27821,27.71634,-38.274223,27.220148,-11.908737,-7.4718924,-0.11653291,-18.795694,12.851752,-12.160487,16.319952,-15.17097,-3.288572,-12.665584,-12.131073,2.9279068,elephant
0.46899036,2317.89473634206,2096.160911396838,5221.216339760638,0.16170420545212766,-256.9732,110.347496,-36.802773,13.720601,-17.510908,27.643013,-20.09892,23.02612,-17.654465,-21.9784,-10.217612,2.630659,-4.000829,-25.3618,13.397067,-26.380398,-6.5057034,-11.445631,-12.271686,-1.1157295,elephant
0.38304603,2187.201914680205,1903.3851080685604,4367.015365407437,0.13461522613396623,-174.48051,103.06973,-47.13935,56.548923,-7.110635,35.205715,-13.338775,16.746065,-15.997122,-9.573026,-8.909389,2.4817517,6.938427,-15.929665,14.030168,-12.921591,-1.4953969,-13.065142,-3.040859,-7.478396,elephant
0.33315903,1529.2998957363775,1117.365667594036,2411.4784240722656,0.12239946637834821,-299.8637,128.82726,-60.797955,6.060701,2.4185739,-4.8615212,-9.06572,6.3981056,-8.719408,-19.564484,-8.958704,2.7186964,9.265313,-3.4520702,1.6898439,-9.875473,-11.127875,-2.1049676,-2.424727,-6.4218736,elephant
0.31084442,1704.7680552095458,1100.3921921955314,2710.6560683831935,0.13577493807164634,-270.59174,131.56755,-90.955635,20.230675,-2.1466281,-7.2641153,2.526881,-9.327506,-5.768932,-20.471642,-11.721229,8.288855,1.7809372,0.4139557,3.5657089,-12.644126,-13.181792,-5.892721,-1.7171458,-4.387004,elephant
0.32938924,1568.921620022751,1029.8271640255628,2362.6522064208984,0.12699508666992188,-305.37488,133.46915,-76.60993,3.6631448,5.7870293,-2.1149294,-6.63429,0.0023074944,2.2091153,-18.57388,-16.343637,1.1166838,-2.633818,-5.0382924,2.4544742,-11.0124445,-10.358457,-5.3667893,-3.394147,-4.0693097,elephant
0.29447487,455.3166177043095,928.954123223141,539.19140625,0.017904947916666667,-358.88318,136.20465,62.375404,26.30316,8.105924,20.153755,5.3547974,23.592539,-4.6739507,-15.556231,-12.764833,-8.173221,-0.7297892,-12.900849,2.9213276,-2.2736936,-5.1036687,-9.880816,-5.967485,-0.558201,elephant
0.4809659,1952.63617650355,1514.6979698543919,3575.7540189302886,0.14072641225961538,-273.3962,112.56584,-57.830177,22.018303,-23.496725,8.170335,-15.304402,32.220158,-11.706016,-10.544689,-1.8452656,-7.67086,-4.5194325,-10.007646,17.056648,-13.53277,-0.62993455,-4.020054,-3.0210083,-1.6406296,elephant
0.49546036,1507.9564888408274,1290.105715160168,2532.382016682493,0.10703475699240332,-367.90857,135.62791,-32.56173,10.081219,-18.327547,9.99261,-8.9436455,23.50429,-7.5454783,-9.603977,-3.254004,-6.864409,-7.209398,-11.314151,8.052183,-10.678434,3.2500587,-0.4780469,-3.4293659,-5.711315,elephant
0.31434923,1634.3586546494844,990.5498024564797,2600.548377403846,0.1261697287087912,-356.41513,155.79831,-112.38613,10.365283,9.714,-16.12773,10.605641,-20.89381,-15.257068,-0.4002111,-5.630119,12.639249,5.0164375,-7.457358,-9.329967,-17.288029,-1.3785404,-1.4971553,-15.857594,-6.8179617,elephant
0.22899166,1649.4428755157767,1260.2433699170026,2781.0008081896553,0.08664466594827586,-282.74,118.78675,-73.626816,10.452866,4.8416567,-29.141787,-5.1222434,-6.4075823,-26.685518,6.9473143,1.0465754,-0.46256322,15.666399,-14.298485,-6.7143764,-5.502539,-12.672111,-3.9354875,-9.6895685,-10.916174,elephant
0.31187317,1532.9001516412739,910.880376232877,2397.491455078125,0.1197509765625,-366.88898,163.93845,-105.87901,6.0081177,3.071563,-14.618276,11.944504,-19.319235,-15.774979,-8.987371,-10.966134,10.338449,6.0745764,5.1726813,0.8594853,-17.189655,-6.1576767,-8.5454645,-10.68693,-0.76360947,elephant
0.38318786,1178.2646827940252,920.9023751000708,1779.8020582932693,0.08145532852564102,-410.3226,165.57164,-49.912205,-16.90658,-15.407202,7.8601,5.4353166,-14.4952345,-6.739138,-13.020065,-12.399286,-2.2833178,-7.3171644,2.5977485,-0.84077513,-8.835186,-0.063703686,-12.617618,-4.5655932,1.3300806,elephant
0.43902758,2049.3122383732225,1280.3055779615506,3237.7103365384614,0.16237646901709402,-381.058,118.078964,-70.95348,33.164383,-32.570137,23.240484,-13.52162,8.475575,-11.50206,-16.097126,-7.062684,-17.628641,11.496307,-5.542233,8.487213,-17.442995,-4.4924307,-7.97289,-14.495395,9.1095705,elephant
0.24594437,1484.1072580749428,1075.259385663135,2603.794921875,0.10177734375,-353.86542,162.51324,-85.779335,-12.08858,7.408205,-22.67854,-2.526177,-14.558998,-33.385773,8.458794,6.2522264,1.8963919,16.446907,-12.233057,-16.741482,-3.800037,-9.158616,-11.224922,-7.5228853,-5.8689904,elephant
0.26414114,1230.1367304500786,799.5133299279694,1997.20458984375,0.08772629957932693,-374.45624,172.32285,-74.3059,-22.47245,14.54809,-25.34596,-5.721355,-11.801992,-30.98708,3.9792187,11.399774,0.65750474,10.794096,-7.0551915,-20.533813,-3.2688951,-5.4302454,-14.953954,-9.006522,-2.7295492,elephant
0.28435433,1176.2673487381976,819.0602637365773,1877.7274516091418,0.08423944729477612,-390.3741,163.26057,-56.747833,-17.943552,2.9396107,-15.056339,-3.6608822,-12.009918,-20.29475,-4.9450693,9.174574,3.4603314,4.535365,0.4054989,-20.740519,-7.6275344,3.1159039,-13.331137,-7.4266124,-0.8600761,elephant
0.23442493,1488.744180018707,1179.7457466580704,2565.039297250601,0.0910175030048077,-281.04895,138.89429,-72.268074,19.67008,-12.340674,-1.024279,-14.567263,-16.224766,-15.800727,-14.038003,5.718169,5.4441433,18.37613,1.1473367,-6.677602,-18.640133,-11.887233,-2.509522,-16.12353,-4.6971064,elephant
0.25618535,1153.949990267863,984.0431287516876,2008.2595825195312,0.06646728515625,-423.2264,141.35774,-37.062275,0.64474773,-13.127254,-14.444285,1.5479006,-7.078626,7.392529,13.29251,-3.498986,-12.365995,-15.017593,-16.843063,-10.51362,-8.476567,-3.62544,0.051909275,1.9713408,11.306078,elephant
0.27009046,1246.5718995600564,940.445009892309,2161.5935958059213,0.0812962582236842,-430.683,170.65753,-60.984066,0.516646,-14.223327,-21.907047,5.430664,4.423538,10.397917,11.391865,-2.3188512,-20.644186,-26.952452,-13.039459,1.8071371,-6.541778,-1.6617962,3.4798985,-3.8309855,1.4723992,elephant
0.23088627,1252.0356893507196,1012.6047146850555,2263.585162984914,0.07176611889367816,-416.01764,155.37656,-52.436287,5.2662272,-15.820794,-19.51101,4.039134,-2.6798098,11.14148,16.849619,2.3623195,-11.55392,-21.872536,-22.910759,-4.4702506,0.06108968,-4.042262,-3.4379308,-0.29456416,14.876284,elephant
0.44592834,1454.965907540347,1241.3591004675723,2696.3419823673185,0.10368475034916201,-428.9488,151.19022,-30.412294,-3.2256112,-35.718826,14.599964,-1.6193591,-6.2294145,-4.2057524,-4.489534,-1.3855138,-18.633942,-4.667303,-11.469567,-5.7417026,-3.4476633,-3.7529652,-3.3998826,-9.500492,2.592874,elephant
0.2134325,1341.371538170966,997.2311340139337,2312.5713641826924,0.08467655391483517,-379.74722,148.24718,-69.19224,6.518997,-12.349593,-25.029598,-4.3456807,-8.867413,15.168045,17.199492,3.6677012,-1.9758104,-23.348179,-24.26463,-6.814791,-7.6875114,-3.2657447,-5.4585853,1.0096763,19.976278,elephant
0.28207827,1302.483333175842,1037.610621972474,2208.019598599138,0.08386651400862069,-426.57288,169.50319,-63.326645,5.8126106,-18.29716,-10.792484,1.2013936,-0.23027356,17.508049,14.186134,-6.0680523,-22.415115,-21.499176,-16.048563,8.179485,-0.6354199,-11.137024,5.848226,7.0146694,3.657625,elephant
0.31572148,1323.0748673533365,1021.138387031426,2233.3376953125,0.08227734375,-400.21832,151.63266,-57.692417,5.693734,-16.598082,-4.0820384,3.3815088,-20.205393,-11.782307,-6.1276984,-1.5035458,9.437491,2.568622,-8.068635,-8.102791,-16.986961,-0.89412737,-5.191672,-16.901999,-0.3109692,elephant
0.22677706,1410.881380804693,919.819084088149,2396.8721731085525,0.09582134046052632,-242.66959,152.53384,-102.06972,-9.880876,-8.108502,-32.66613,4.870298,-13.610178,-15.758797,1.2935406,0.29282832,14.015096,11.987264,-5.3565526,-6.2751727,-4.037527,-4.4552636,-7.420187,-11.773666,-9.801405,elephant
0.23359922,1293.169092930181,878.2361891920223,2161.610595703125,0.084501953125,-256.9072,141.78023,-83.63019,-16.024305,-10.368885,-36.440426,1.0414653,-7.0377655,-14.234476,1.3816794,-0.47151053,6.2695546,7.256537,-6.1450214,-7.1747017,-4.6848364,-5.8911357,-6.9085526,-11.607426,-11.740028,elephant
0.2812762,1335.0147616486545,917.3974491739498,2243.5404459635415,0.0922580295138889,-321.31174,149.72748,-74.88902,-9.516889,-3.288748,-29.679195,1.8590006,-7.271526,-14.466301,-1.8023102,2.2322705,10.420106,6.5249553,-6.929205,-9.911736,-7.701102,-5.591393,-6.2256007,-12.452232,-12.295253,elephant
0.409337,1357.5100603231454,1174.3831864836864,2513.6908897986777,0.08895639272836539,-185.22191,175.09116,-77.812874,33.320904,-12.176836,0.20312041,-1.9070531,3.775223,-8.070313,-12.188883,-4.0344296,-16.82699,5.7801104,-11.965879,-3.2836356,-8.507252,-17.618208,-6.8233457,-16.559263,-6.6168647,elephant
0.23189832,1358.2999686652333,1130.1920533150264,2516.185992697011,0.08165973165760869,-342.7533,151.70525,-55.02912,14.153626,4.3937297,-25.176596,1.4927021,-9.224404,-15.694842,2.1815987,2.0896611,12.032404,9.063723,-10.402148,-7.8810883,-10.594091,-10.276535,-0.24294104,-10.389758,-15.759127,elephant
0.21485895,1424.9033443329663,1159.320981630685,2389.2788856907896,0.08086451480263158,-277.818,122.9212,-73.6717,13.692368,3.7505,-35.46966,-9.205949,-3.8949218,-27.604471,5.0184035,4.424889,-2.526611,10.642322,-15.393689,-11.0784445,-6.6198163,-10.019803,-8.032047,-13.352775,-10.179832,elephant
0.3018019,1532.2226868181224,1125.4742644147145,2519.4844563802085,0.09965910734953703,-261.89,139.02628,-77.30508,21.534657,-18.734653,-4.692423,-1.1797243,2.627435,-3.4056458,-25.591087,1.3625983,-11.059807,5.521916,0.58404845,-7.0366797,6.3335733,-15.91619,0.56050676,-7.088058,-15.245115,elephant
0.28406397,1140.729158919487,915.1180362757227,1962.7115885416667,0.06993724681712964,-267.53558,155.507,-51.280373,10.520726,1.4255862,-32.04117,11.117345,1.6077111,-14.242346,-7.446921,-13.082891,-0.68226975,3.6780581,-3.8949993,1.3583548,-2.1025379,-6.808746,-5.357026,-8.340426,-8.448088,elephant
